2025/8/1,1,38,0,2,4,7,25,0,0,0,15,20,3,18,3,0,2,4,0,9,2
2025/8/1,2,9,0,0,0,2,7,0,0,0,3,6,0,5,1,0,0,1,0,1,1
2025/8/1,3,15,0,0,0,4,11,0,0,0,5,10,0,11,1,0,0,0,0,1,2
2025/8/1,4,20,0,0,5,8,7,0,0,0,14,6,0,10,1,0,0,2,2,4,1
2025/8/1,5,9,0,0,0,3,6,0,0,0,5,4,0,5,1,0,1,0,0,0,2
2025/8/1,6,7,0,0,0,1,6,0,0,0,0,7,0,5,0,0,0,0,0,1,1
2025/8/1,7,8,0,0,0,5,3,0,0,0,4,4,0,3,1,0,1,0,1,1,1
2025/8/1,8,6,0,0,0,3,3,0,0,0,5,1,0,4,1,0,0,0,1,0,0
2025/8/1,9,12,0,0,0,2,10,0,0,0,7,5,0,10,0,0,0,0,0,0,2
2025/8/1,10,20,0,0,2,8,10,0,0,1,12,7,0,10,5,0,0,1,0,3,1
2025/8/1,11,29,0,0,3,4,22,0,0,1,14,14,0,14,4,0,3,0,3,5,0
2025/8/1,12,8,0,0,3,3,2,0,0,0,4,4,0,1,2,0,2,0,1,2,0
2025/8/1,13,34,0,2,2,7,23,0,0,0,16,18,0,20,0,0,0,9,3,2,0
2025/8/1,14,27,0,3,2,4,18,0,0,1,11,15,0,19,1,0,0,2,3,2,0
2025/8/1,15,27,0,0,0,11,16,0,0,2,8,17,0,8,5,0,0,0,3,9,2
2025/8/1,16,6,0,0,1,0,5,0,0,1,3,2,0,4,1,0,0,0,0,1,0
2025/8/1,17,18,0,0,2,4,12,0,0,0,12,6,0,8,1,1,0,4,1,2,1
2025/8/1,18,14,0,0,2,2,10,0,0,0,7,7,0,7,3,0,0,1,2,1,0
2025/8/1,19,7,0,0,0,3,4,0,0,0,3,4,0,5,0,0,0,1,1,0,0
2025/8/1,20,15,0,0,4,3,8,0,0,1,7,7,0,5,2,1,2,1,1,2,1
2025/8/1,21,28,0,0,3,10,15,0,0,1,15,12,0,11,5,0,1,4,2,4,1
2025/8/1,22,47,0,0,6,17,24,0,0,1,24,22,0,13,8,1,4,1,7,10,3
2025/8/1,23,119,0,0,9,37,73,0,1,3,41,74,0,40,20,1,1,14,4,36,3
2025/8/1,24,30,0,0,1,14,15,0,0,0,1,29,0,9,6,2,0,2,4,5,2
2025/8/1,25,23,0,0,0,6,17,0,0,0,7,16,0,10,1,0,0,4,2,4,2
2025/8/1,26,40,0,1,2,18,19,0,0,0,11,29,0,13,5,0,0,4,4,14,0
2025/8/1,27,112,0,0,7,34,71,0,0,1,29,82,0,35,6,1,2,7,7,51,3
2025/8/1,28,83,0,0,4,26,53,0,0,0,21,62,0,19,14,0,1,12,10,25,2
2025/8/1,29,27,0,0,3,9,15,0,0,1,12,14,0,13,3,0,0,3,4,3,1
2025/8/1,30,28,0,0,4,9,15,0,0,0,5,23,0,13,4,1,1,3,2,2,2
2025/8/1,31,7,0,0,0,0,7,0,0,0,5,2,0,5,0,1,0,0,0,1,0
2025/8/1,32,11,0,0,4,0,7,0,0,0,6,5,0,5,1,0,0,0,2,3,0
2025/8/1,33,26,0,0,1,5,20,0,1,1,7,16,1,14,2,0,1,1,3,2,3
2025/8/1,34,30,0,0,2,8,20,0,1,1,15,13,0,14,0,0,1,0,3,8,4
2025/8/1,35,13,0,0,1,1,11,0,0,1,4,8,0,4,0,1,0,0,3,4,1
2025/8/1,36,19,0,0,2,3,14,0,0,2,5,12,0,7,2,0,1,3,0,4,2
2025/8/1,37,13,0,0,0,3,10,0,0,0,10,3,0,4,0,1,0,3,0,2,3
2025/8/1,38,15,0,0,0,6,9,0,0,0,7,8,0,6,2,2,0,1,0,3,1
2025/8/1,39,7,0,0,0,0,7,0,0,1,1,4,1,4,0,1,0,0,1,1,0
2025/8/1,40,51,0,0,7,13,31,0,0,1,23,27,0,19,0,1,3,4,6,13,5
2025/8/1,41,17,0,0,2,0,15,0,0,1,5,11,0,5,0,0,1,2,4,3,2
2025/8/1,42,21,0,0,2,5,14,0,0,1,6,14,0,7,2,0,1,1,5,2,3
2025/8/1,43,27,0,0,5,8,14,0,0,1,21,5,0,9,1,1,0,4,6,4,2
2025/8/1,44,25,0,0,2,5,18,0,0,1,12,12,0,8,2,0,0,6,4,5,0
2025/8/1,45,5,0,0,1,0,4,0,0,0,2,3,0,3,0,0,1,0,1,0,0
2025/8/1,46,18,0,0,2,5,11,0,0,1,5,12,0,3,3,3,0,0,3,5,1
2025/8/1,47,16,0,0,0,9,7,0,0,0,2,12,2,6,1,2,0,1,1,3,2
2025/8/2,1,47,0,0,3,15,29,0,0,0,14,31,2,28,1,1,0,3,5,8,1
2025/8/2,2,38,0,1,2,10,25,0,1,4,9,24,0,19,1,5,1,2,1,8,1
2025/8/2,3,28,0,0,7,9,12,0,0,1,8,18,1,15,0,0,1,6,4,1,1
2025/8/2,4,14,0,0,2,4,8,0,0,0,8,6,0,6,1,0,1,0,2,4,0
2025/8/2,5,23,0,0,2,5,16,0,1,2,6,14,0,11,2,0,1,0,1,6,2
2025/8/2,6,16,0,0,2,4,10,0,0,0,7,9,0,7,1,0,0,0,4,3,1
2025/8/2,7,13,0,0,2,2,9,0,0,0,3,10,0,8,1,0,1,0,2,1,0
2025/8/2,8,34,0,0,4,8,22,0,0,0,12,22,0,18,0,0,1,3,5,3,4
2025/8/2,9,14,0,1,4,6,3,0,0,0,2,12,0,3,0,0,0,2,1,2,6
2025/8/2,10,28,0,0,4,10,14,0,0,0,12,15,1,11,2,0,0,2,11,1,1
2025/8/2,11,78,0,1,10,24,43,0,0,1,33,44,0,23,4,2,6,7,12,21,3
2025/8/2,12,47,0,0,6,18,23,0,0,1,14,32,0,14,3,0,3,7,12,6,2
2025/8/2,13,123,0,0,11,49,63,0,0,2,53,68,0,31,2,0,1,24,12,53,0
2025/8/2,14,70,0,0,6,32,32,0,0,0,37,33,0,23,7,2,1,6,15,15,1
2025/8/2,15,36,0,0,3,14,19,0,0,1,15,20,0,11,4,0,0,2,6,10,3
2025/8/2,16,23,0,1,0,5,17,0,0,0,10,13,0,9,1,0,0,1,7,4,1
2025/8/2,17,13,0,0,0,4,9,0,0,0,5,8,0,8,2,0,0,0,2,1,0
2025/8/2,18,8,0,0,2,2,4,0,0,0,3,5,0,3,0,0,0,1,1,2,1
2025/8/2,19,13,0,0,2,5,6,0,0,0,4,9,0,4,0,0,0,1,4,3,1
2025/8/2,20,28,0,0,9,7,12,0,0,0,5,23,0,9,0,0,0,4,9,4,2
2025/8/2,21,44,0,0,12,12,20,0,0,1,14,29,0,10,4,0,1,1,20,6,2
2025/8/2,22,55,0,3,7,16,29,0,0,1,21,33,0,22,2,0,2,9,8,10,2
2025/8/2,23,147,0,1,18,55,73,0,0,1,45,101,0,43,14,0,8,21,30,28,3
2025/8/2,24,26,0,0,7,9,10,0,0,0,2,24,0,8,3,0,0,0,9,3,3
2025/8/2,25,6,0,0,2,1,3,0,0,0,1,5,0,2,0,0,0,1,2,1,0
2025/8/2,26,30,0,0,5,9,16,0,0,0,5,25,0,10,0,1,1,3,3,9,3
2025/8/2,27,66,0,0,8,20,38,0,1,0,16,49,0,17,2,1,3,10,9,23,1
2025/8/2,28,58,0,1,9,11,37,0,1,3,20,34,0,25,3,0,1,4,13,6,6
2025/8/2,29,17,0,0,4,4,9,0,0,0,4,13,0,10,0,0,0,0,4,1,2
2025/8/2,30,10,0,0,1,3,6,0,0,0,4,6,0,4,0,0,1,0,1,2,2
2025/8/2,31,4,0,0,0,1,3,0,0,0,0,4,0,2,1,0,0,0,1,0,0
2025/8/2,32,13,0,0,4,3,6,0,0,0,9,4,0,4,0,0,1,1,2,4,1
2025/8/2,33,39,0,0,6,11,22,0,0,2,3,34,0,13,4,0,1,4,6,5,6
2025/8/2,34,44,0,0,7,8,29,0,0,0,15,29,0,15,0,0,1,9,5,10,4
2025/8/2,35,15,0,0,2,2,11,0,0,1,1,13,0,10,0,0,1,0,2,1,1
2025/8/2,36,14,0,1,3,4,6,0,0,0,4,10,0,8,1,0,2,1,1,1,0
2025/8/2,37,16,0,0,2,5,9,0,0,0,8,8,0,5,2,0,0,2,5,2,0
2025/8/2,38,20,0,0,4,6,10,0,0,1,2,17,0,7,2,0,0,3,5,1,2
2025/8/2,39,14,0,0,0,4,10,0,0,1,8,4,1,4,0,4,0,0,3,3,0
2025/8/2,40,51,0,0,13,17,21,0,0,1,20,29,1,14,5,0,2,9,11,7,3
2025/8/2,41,11,0,0,0,3,8,0,0,0,4,7,0,6,1,1,0,0,1,2,0
2025/8/2,42,26,0,0,7,5,14,0,0,0,8,18,0,10,1,1,1,2,5,4,2
2025/8/2,43,32,0,0,6,9,17,0,0,0,19,13,0,12,1,1,0,2,4,4,8
2025/8/2,44,19,0,1,1,3,14,0,0,0,9,10,0,10,0,0,1,1,1,3,3
2025/8/2,45,22,0,0,3,4,15,0,1,0,3,17,1,8,2,2,1,1,3,4,1
2025/8/2,46,15,0,0,4,6,5,0,0,0,3,12,0,2,2,0,0,1,4,1,5
2025/8/2,47,15,0,0,2,9,4,0,0,1,3,11,0,7,1,0,1,0,3,1,2
2025/8/3,1,81,0,0,10,18,53,0,0,2,24,55,0,31,1,2,2,13,21,4,7
2025/8/3,2,19,0,0,1,3,15,0,0,1,3,15,0,10,0,0,0,2,6,1,0
2025/8/3,3,31,0,0,0,10,21,0,0,1,8,22,0,19,0,0,1,2,4,3,2
2025/8/3,4,36,0,1,3,11,21,0,0,0,12,24,0,12,1,0,2,2,8,8,3
2025/8/3,5,17,0,0,2,1,14,0,0,2,8,7,0,7,0,1,0,3,1,4,1
2025/8/3,6,20,0,0,4,2,14,0,0,0,6,14,0,12,0,0,1,0,4,1,2
2025/8/3,7,43,0,1,7,14,21,0,0,1,7,35,0,14,2,0,0,3,12,5,7
2025/8/3,8,46,0,1,5,18,22,0,0,1,16,29,0,19,2,0,0,4,9,4,8
2025/8/3,9,32,0,0,3,8,21,0,0,3,6,23,0,16,1,1,1,0,3,4,6
2025/8/3,10,32,0,0,9,9,14,0,0,0,15,17,0,7,1,1,4,2,8,4,5
2025/8/3,11,97,0,0,13,44,40,0,0,5,23,69,0,30,3,1,6,6,24,21,6
2025/8/3,12,68,0,1,5,36,26,0,0,0,20,48,0,24,6,1,5,5,13,12,2
2025/8/3,13,116,0,2,10,52,52,0,0,4,37,75,0,45,1,1,4,16,19,30,0
2025/8/3,14,95,0,1,12,35,47,0,0,0,38,57,0,31,2,1,2,10,26,15,8
2025/8/3,15,28,0,0,1,13,14,0,0,2,7,19,0,9,2,1,0,2,6,5,3
2025/8/3,16,10,0,0,1,1,8,0,0,1,4,5,0,5,0,0,0,0,2,1,2
2025/8/3,17,16,0,0,1,7,8,0,0,2,4,10,0,10,0,0,2,0,4,0,0
2025/8/3,18,10,0,0,2,2,6,0,0,0,1,9,0,5,0,0,0,0,4,1,0
2025/8/3,19,14,0,0,3,3,8,0,0,1,2,11,0,4,1,0,0,1,5,3,0
2025/8/3,20,31,0,0,6,10,15,0,0,0,11,20,0,16,1,1,0,1,10,2,0
2025/8/3,21,44,0,0,5,11,28,0,1,1,23,19,0,14,3,1,1,8,7,5,5
2025/8/3,22,48,0,0,8,18,22,0,0,0,15,33,0,12,1,2,4,6,9,12,2
2025/8/3,23,167,0,2,18,58,89,0,1,4,61,101,0,55,11,0,1,18,35,36,11
2025/8/3,24,34,0,0,5,15,14,0,0,1,8,25,0,10,3,0,1,2,11,5,2
2025/8/3,25,14,0,0,1,4,9,0,0,0,4,10,0,5,0,0,0,1,5,2,1
2025/8/3,26,30,0,0,5,10,15,0,0,0,7,23,0,9,0,0,0,4,9,6,2
2025/8/3,27,73,0,0,15,24,34,0,0,2,18,53,0,20,1,3,3,8,8,19,11
2025/8/3,28,43,0,0,1,17,25,0,0,1,4,38,0,17,2,0,2,3,4,12,3
2025/8/3,29,27,0,0,4,8,15,0,0,1,14,12,0,10,0,0,2,4,3,4,4
2025/8/3,30,20,0,1,3,4,12,0,0,0,5,15,0,8,1,0,1,1,3,6,0
2025/8/3,31,3,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0
2025/8/3,32,11,0,0,0,3,8,0,0,0,5,6,0,1,0,0,0,1,3,4,2
2025/8/3,33,31,0,0,5,7,19,0,1,2,7,21,0,9,0,0,0,1,15,5,1
2025/8/3,34,33,0,0,4,8,21,0,0,0,11,22,0,17,1,0,1,3,4,4,3
2025/8/3,35,12,0,0,1,4,7,0,0,0,1,11,0,1,1,0,0,2,3,2,3
2025/8/3,36,10,0,0,1,2,7,0,0,0,3,7,0,1,0,1,0,3,2,2,1
2025/8/3,37,16,0,1,0,3,12,0,0,1,6,9,0,8,0,0,0,1,1,6,0
2025/8/3,38,31,0,0,2,14,15,0,0,1,5,25,0,12,2,0,0,8,4,2,3
2025/8/3,39,16,0,0,3,5,8,0,0,0,4,10,2,6,0,0,0,0,2,4,4
2025/8/3,40,41,0,0,6,11,24,0,0,1,19,21,0,14,3,0,2,2,8,8,4
2025/8/3,41,10,0,0,2,3,5,0,0,0,2,8,0,4,0,0,0,1,1,3,1
2025/8/3,42,18,0,0,5,5,8,0,0,1,4,13,0,7,0,2,0,2,2,4,1
2025/8/3,43,20,0,0,2,4,14,0,0,0,10,10,0,4,0,2,0,3,5,4,2
2025/8/3,44,18,0,0,4,4,10,0,0,0,9,9,0,7,0,1,1,2,2,1,4
2025/8/3,45,15,0,0,1,4,10,0,0,0,8,7,0,8,2,0,0,0,3,1,1
2025/8/3,46,21,0,0,1,8,12,0,0,2,6,13,0,9,3,0,0,1,4,2,2
2025/8/3,47,21,0,0,3,6,12,0,0,0,6,15,0,5,2,1,1,5,3,3,1
2025/8/4,1,54,0,0,4,13,37,0,0,0,25,29,0,35,3,1,1,4,3,6,1
2025/8/4,2,15,0,0,0,1,14,0,0,0,9,6,0,10,1,0,0,1,0,2,1
2025/8/4,3,17,0,0,0,4,13,0,0,0,7,9,1,12,1,0,0,0,0,4,0
2025/8/4,4,14,0,0,0,9,5,0,0,0,8,6,0,10,1,0,0,1,1,1,0
2025/8/4,5,17,0,0,0,4,13,0,2,0,5,10,0,9,2,0,0,1,1,2,2
2025/8/4,6,19,0,0,2,8,9,0,0,0,4,15,0,8,4,0,0,1,1,2,3
2025/8/4,7,32,0,0,3,13,16,0,0,0,12,20,0,8,4,1,0,5,7,4,3
2025/8/4,8,41,0,0,6,14,21,0,0,2,12,27,0,14,8,3,2,4,3,4,3
2025/8/4,9,21,0,0,1,7,13,0,0,0,15,6,0,7,4,0,1,0,3,5,1
2025/8/4,10,38,0,1,2,16,19,0,0,2,21,15,0,12,8,0,2,2,5,8,1
2025/8/4,11,123,0,0,12,43,68,0,0,2,48,73,0,37,20,2,5,8,14,34,3
2025/8/4,12,67,0,0,6,25,36,0,0,1,27,39,0,26,9,1,3,3,5,17,3
2025/8/4,13,186,0,0,13,75,98,0,0,6,63,117,0,66,16,0,5,23,21,55,0
2025/8/4,14,78,0,0,5,33,40,0,0,2,21,46,9,31,11,2,0,4,4,26,0
2025/8/4,15,41,0,0,4,11,26,0,0,1,17,23,0,10,6,5,4,0,4,7,5
2025/8/4,16,17,0,0,1,5,11,0,0,0,6,11,0,7,4,0,1,1,2,1,1
2025/8/4,17,19,0,0,2,6,11,0,0,1,4,14,0,5,3,0,0,2,2,7,0
2025/8/4,18,7,0,0,0,1,6,0,0,0,2,5,0,4,1,0,0,0,0,1,1
2025/8/4,19,11,0,0,0,4,7,0,0,0,4,7,0,6,5,0,0,0,0,0,0
2025/8/4,20,25,0,0,2,7,16,0,0,0,9,16,0,16,1,2,0,2,2,2,0
2025/8/4,21,27,0,0,1,7,19,0,0,1,18,8,0,13,3,2,1,1,2,5,0
2025/8/4,22,43,0,0,5,14,24,0,0,2,11,30,0,24,4,0,2,3,4,5,1
2025/8/4,23,123,0,0,7,44,72,0,0,6,35,82,0,43,27,0,4,15,7,24,3
2025/8/4,24,37,0,0,5,14,18,0,0,2,7,28,0,13,8,0,1,3,2,7,3
2025/8/4,25,11,0,0,0,1,10,0,0,1,3,7,0,7,1,0,0,1,1,1,0
2025/8/4,26,28,0,1,3,8,16,0,0,0,8,20,0,9,2,0,0,6,0,11,0
2025/8/4,27,93,0,1,14,33,45,0,0,0,24,69,0,28,7,0,3,10,10,30,5
2025/8/4,28,51,0,0,8,14,29,0,0,0,17,33,1,22,10,0,1,2,3,8,5
2025/8/4,29,17,0,1,1,6,9,0,0,0,6,11,0,6,1,0,1,0,2,6,1
2025/8/4,30,10,0,0,0,6,4,0,1,0,4,5,0,5,1,0,0,0,1,3,0
2025/8/4,31,7,0,0,1,0,6,0,0,0,4,3,0,2,1,0,1,0,1,2,0
2025/8/4,32,3,0,0,0,0,3,0,0,1,1,1,0,2,0,0,0,0,0,0,1
2025/8/4,33,25,0,0,0,6,19,0,0,0,10,15,0,15,1,0,0,0,3,4,2
2025/8/4,34,9,0,0,0,2,7,0,0,0,6,3,0,7,0,0,0,1,0,1,0
2025/8/4,35,3,0,0,0,1,2,0,0,0,1,2,0,1,1,0,0,0,0,1,0
2025/8/4,36,7,0,0,0,5,2,0,0,0,3,4,0,2,2,0,1,0,0,1,1
2025/8/4,37,14,0,0,1,4,9,0,0,1,9,4,0,4,1,3,0,1,1,2,2
2025/8/4,38,14,0,0,1,3,10,0,0,0,3,11,0,6,1,1,1,2,1,2,0
2025/8/4,39,5,0,0,0,0,5,0,0,0,1,2,2,5,0,0,0,0,0,0,0
2025/8/4,40,26,0,0,3,9,14,0,0,0,12,14,0,9,4,0,1,3,5,3,1
2025/8/4,41,8,0,0,0,3,5,0,0,0,3,5,0,5,1,1,0,0,0,1,0
2025/8/4,42,8,0,0,0,4,4,0,0,0,4,4,0,5,0,0,0,0,2,1,0
2025/8/4,43,13,0,0,1,3,9,0,0,1,9,3,0,6,0,0,0,2,1,4,0
2025/8/4,44,10,0,0,1,3,6,0,0,1,7,2,0,6,1,0,0,1,0,0,2
2025/8/4,45,11,0,0,2,3,6,0,0,0,2,9,0,4,2,0,0,0,2,3,0
