2025/6/1,1,6,0,0,2,1,3,0,0,0,3,3,0,1,0,0,1,1,2,1,0
2025/6/1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/6/1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/6/1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/6/1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/6/1,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2025/6/1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/6/1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/6/1,9,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2025/6/1,10,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2025/6/1,11,10,0,0,2,4,4,0,0,0,2,8,0,1,0,0,1,0,3,2,3
2025/6/1,12,4,0,0,1,0,3,0,0,0,3,1,0,0,0,0,0,0,2,0,2
2025/6/1,13,6,0,1,0,3,2,0,0,0,1,5,0,1,0,0,2,2,1,0,0
2025/6/1,14,4,0,1,1,0,2,0,0,0,2,2,0,1,0,0,1,1,0,1,0
2025/6/1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/6/1,16,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2025/6/1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/6/1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/6/1,19,4,0,0,1,0,3,0,0,0,2,2,0,1,0,0,0,2,0,1,0
2025/6/1,20,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0
2025/6/1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/6/1,22,7,0,1,0,2,4,0,0,0,4,3,0,2,1,0,0,0,2,2,0
2025/6/1,23,4,0,0,0,0,4,0,0,0,1,3,0,1,0,0,1,0,0,0,2
2025/6/1,24,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0
2025/6/1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/6/1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/6/1,27,3,0,0,0,1,2,0,0,0,1,2,0,2,0,0,0,0,0,1,0
2025/6/1,28,8,0,0,3,1,4,0,0,0,1,7,0,0,0,0,0,4,3,0,1
2025/6/1,29,2,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0
2025/6/1,30,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2025/6/1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
